"time","Freq1","Freq2","Freq3","orificeHeater","gapQF","stab1","stab2","stab3"
"17-Jan-12 11.52.30.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.52.40.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.52.50.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.53.00.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.53.10.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.53.20.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.53.30.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.53.40.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.53.50.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.54.00.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.54.10.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.54.20.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.54.30.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.54.40.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.54.50.000 AM",1104.58800914988,1088.26507196664,1068.84307206541,"000",0,1,1,1
"17-Jan-12 11.55.00.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.55.10.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.55.20.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.55.30.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.55.40.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.55.50.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.56.00.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.56.10.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.56.20.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.56.30.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.56.40.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.56.50.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.57.00.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.57.10.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.57.20.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.57.30.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.57.40.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.57.50.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.58.00.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.58.10.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.58.20.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.58.30.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.58.40.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.58.50.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.59.00.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.59.10.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.59.20.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.59.30.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.59.40.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 11.59.50.000 AM",1108.96544956776,1088.83733257134,1068.81758900077,"000",0,1,1,1
"17-Jan-12 12.00.00.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.00.10.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.00.20.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.00.30.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.00.40.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.00.50.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.01.00.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.01.10.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.01.20.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.01.30.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.01.40.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.01.50.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.02.00.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.02.10.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.02.20.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.02.30.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.02.40.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.02.50.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.03.00.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.03.10.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.03.20.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.03.30.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.03.40.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.03.50.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.04.00.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.04.10.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.04.20.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.04.30.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.04.40.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.04.50.000 PM",1099.44281136383,1086.04834639777,1069.16367328177,"000",0,1,1,1
"17-Jan-12 12.05.00.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.05.10.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.05.20.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.05.30.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.05.40.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.05.50.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.06.00.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.06.10.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.06.20.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.06.30.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.06.40.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.06.50.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.07.00.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.07.10.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.07.20.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.07.30.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.07.40.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.07.50.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.08.00.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.08.10.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.08.20.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.08.30.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.08.40.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.08.50.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.09.00.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.09.10.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.09.20.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.09.30.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.09.40.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.09.50.000 PM",1102.94388992297,1087.72785949586,1069.36337020226,"000",0,1,1,1
"17-Jan-12 12.10.00.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.10.10.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.10.20.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.10.30.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.10.40.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.10.50.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.11.00.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.11.10.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.11.20.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.11.30.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.11.40.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.11.50.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.12.00.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.12.10.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.12.20.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.12.30.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.12.40.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.12.50.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.13.00.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.13.10.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.13.20.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.13.30.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.13.40.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.13.50.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.14.00.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.14.10.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.14.20.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.14.30.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.14.40.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.14.50.000 PM",1106.97772147513,1081.19272501047,1069.49199850985,"000",0,1,1,1
"17-Jan-12 12.15.00.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.15.10.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.15.20.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.15.30.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.15.40.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.15.50.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.16.00.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.16.10.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.16.20.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.16.30.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.16.40.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.16.50.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.17.00.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.17.10.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.17.20.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.17.30.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.17.40.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.17.50.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.18.00.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.18.10.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.18.20.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.18.30.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.18.40.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.18.50.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.19.00.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.19.10.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.19.20.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.19.30.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.19.40.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.19.50.000 PM",1105.57334914992,1086.60846784018,1069.02826858795,"000",0,1,1,1
"17-Jan-12 12.20.00.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.20.10.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.20.20.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.20.30.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.20.40.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.20.50.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.21.00.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.21.10.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.21.20.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.21.30.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.21.40.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.21.50.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.22.00.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.22.10.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.22.20.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.22.30.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.22.40.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.22.50.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.23.00.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.23.10.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.23.20.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.23.30.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.23.40.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.23.50.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.24.00.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.24.10.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.24.20.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.24.30.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.24.40.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.24.50.000 PM",1104.99644978851,1084.17428908316,1069.64375212215,"000",0,1,1,1
"17-Jan-12 12.25.00.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.25.10.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.25.20.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.25.30.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.25.40.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.25.50.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.26.00.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.26.10.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.26.20.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.26.30.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.26.40.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.26.50.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.27.00.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.27.10.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.27.20.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.27.30.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.27.40.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.27.50.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.28.00.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.28.10.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.28.20.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.28.30.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.28.40.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.28.50.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.29.00.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.29.10.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.29.20.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.29.30.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.29.40.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.29.50.000 PM",1103.05242318364,1081.2113407272,1069.22458947631,"000",0,1,1,1
"17-Jan-12 12.30.00.000 PM",1105.20355447155,1083.97032187063,1068.99431589694,"000",0,1,1,1
"17-Jan-12 12.30.10.000 PM",1105.20355447155,1083.97032187063,1068.99431589694,"000",0,1,1,1
"17-Jan-12 12.30.20.000 PM",1105.20355447155,1083.97032187063,1068.99431589694,"000",0,1,1,1
"17-Jan-12 12.30.30.000 PM",1105.20355447155,1083.97032187063,1068.99431589694,"000",0,1,1,1
"17-Jan-12 12.30.40.000 PM",1105.20355447155,1083.97032187063,1068.99431589694,"000",0,1,1,1
"17-Jan-12 12.30.50.000 PM",1105.20355447155,1083.97032187063,1068.99431589694,"000",0,1,1,1
"17-Jan-12 12.31.00.000 PM",1105.20355447155,1083.97032187063,1068.99431589694,"000",0,1,1,1
"17-Jan-12 12.31.10.000 PM",1105.20355447155,1083.97032187063,1068.99431589694,"000",0,1,1,1
